Date,Alloy,Sector,BuyerID,Quantity_kg,UnitPrice_INR,Region
2019-07-27,Titanium,Aerospace,CUST3712,995.86,840.31,US West
2019-12-04,Zirconium,Aerospace,CUST6968,725.67,1341.96,EU
2023-01-27,Aluminum,Aerospace,CUST5668,1003.26,518.6,EU
2021-10-11,Aluminum,Automotive,CUST9749,619.55,1679.42,India North
2021-05-02,Zirconium,Automotive,CUST7026,863.79,1113.6,India North
2022-01-27,Aluminum,Automotive,CUST5616,1006.73,771.39,EU
2021-09-21,Zirconium,Biomedical,CUST7859,916.78,1180.49,US West
2019-01-14,Titanium,Biomedical,CUST5096,668.57,1343.76,India North
2023-07-30,Aluminum,Automotive,CUST2680,555.87,1978.78,EU
2022-11-08,Aluminum,Aerospace,CUST2374,913.66,1152.39,EU
2019-08-07,Titanium,Automotive,CUST9410,818.02,1271.26,EU
2021-01-03,Zirconium,Aerospace,CUST8391,1069.37,1375.21,India North
2019-11-05,Zirconium,Aerospace,CUST1872,1179.88,678.34,EU
2022-05-30,Aluminum,Automotive,CUST7326,1175.09,816.61,India North
2022-12-04,Zirconium,Aerospace,CUST6221,968.8,746.23,India North
2019-03-04,Aluminum,Biomedical,CUST3392,2312.93,461.14,EU
2019-10-22,Titanium,Automotive,CUST3273,637.43,1663.38,EU
2022-01-14,Aluminum,Automotive,CUST1086,754.06,1337.39,EU
2019-06-03,Titanium,Aerospace,CUST4533,931.68,1471.5,EU
2022-09-06,Titanium,Biomedical,CUST9647,855.15,973.31,US West
2022-11-14,Titanium,Automotive,CUST5934,1848.12,510.84,India North
2022-03-28,Titanium,Aerospace,CUST8489,1052.19,762.46,EU
2024-03-01,Titanium,Automotive,CUST9782,607.04,1567.82,US West
2023-03-01,Aluminum,Biomedical,CUST4963,1237.66,838.04,US West
2019-09-16,Titanium,Automotive,CUST1025,711.91,1470.66,EU
2022-08-25,Zirconium,Aerospace,CUST7825,733.71,2131.31,US West
2023-05-23,Aluminum,Biomedical,CUST9576,824.51,1410.79,India North
2020-01-02,Titanium,Biomedical,CUST9312,397.0,2066.62,US West
2023-05-16,Aluminum,Biomedical,CUST7397,1455.74,788.92,India North
2019-05-14,Zirconium,Aerospace,CUST7338,1233.95,835.87,US West
2022-11-09,Zirconium,Biomedical,CUST6850,745.23,1280.96,India North
2023-03-01,Titanium,Automotive,CUST2698,1966.87,475.42,India North
2019-12-25,Aluminum,Biomedical,CUST3185,1228.88,885.57,EU
2021-08-27,Zirconium,Biomedical,CUST3868,633.06,1578.63,EU
2020-08-28,Aluminum,Automotive,CUST8840,584.33,1913.67,US West
2023-01-29,Titanium,Aerospace,CUST8498,984.28,1322.05,India North
2024-01-28,Zirconium,Aerospace,CUST4268,964.15,1267.08,India North
2021-06-15,Titanium,Automotive,CUST9444,977.03,929.51,EU
2023-04-13,Aluminum,Automotive,CUST1599,1015.6,1068.78,EU
2022-10-26,Aluminum,Aerospace,CUST6848,763.66,1951.6,EU
2023-12-14,Titanium,Biomedical,CUST5476,1639.23,747.28,EU
2023-06-20,Zirconium,Automotive,CUST8204,910.52,1008.54,EU
2020-05-10,Zirconium,Automotive,CUST9129,610.57,1725.17,India North
2023-12-30,Zirconium,Automotive,CUST5369,917.74,816.33,US West
2019-12-20,Titanium,Biomedical,CUST2293,360.48,2166.84,EU
2022-04-09,Aluminum,Aerospace,CUST5813,1144.56,1073.52,US West
2022-06-03,Titanium,Aerospace,CUST5843,1114.53,1124.7,EU
2023-06-03,Zirconium,Biomedical,CUST7981,848.67,1148.91,US West
2019-04-29,Aluminum,Automotive,CUST8325,763.74,1283.77,EU
2020-11-20,Aluminum,Automotive,CUST8126,1486.87,626.67,US West
2020-03-06,Aluminum,Aerospace,CUST7655,1013.74,713.49,India North
2021-05-30,Aluminum,Biomedical,CUST3621,1225.37,815.15,US West
2021-02-23,Titanium,Biomedical,CUST8179,1112.63,956.0,US West
2021-12-12,Titanium,Aerospace,CUST7001,1051.56,738.3,India North
2020-08-17,Zirconium,Biomedical,CUST3513,571.96,1592.03,India North
2023-06-06,Zirconium,Automotive,CUST8273,847.76,1317.84,EU
2019-08-07,Titanium,Biomedical,CUST9674,2015.09,585.29,India North
2021-12-06,Zirconium,Automotive,CUST5566,885.81,1087.33,US West
2021-03-24,Titanium,Aerospace,CUST4048,979.9,837.01,US West
2024-03-27,Aluminum,Automotive,CUST2929,819.1,1379.04,US West
2019-10-13,Zirconium,Biomedical,CUST4515,1885.29,583.78,EU
2022-06-03,Zirconium,Biomedical,CUST4279,428.04,2151.33,EU
2021-09-09,Titanium,Aerospace,CUST3828,934.08,977.09,EU
2020-06-24,Aluminum,Automotive,CUST6236,1412.38,614.7,India North
2023-06-11,Zirconium,Biomedical,CUST9882,629.46,1568.88,India North
2024-02-20,Zirconium,Aerospace,CUST3852,859.58,1397.92,US West
2020-12-30,Zirconium,Biomedical,CUST2988,350.77,1704.64,India North
2021-12-19,Titanium,Aerospace,CUST1430,1309.47,512.38,EU
2021-03-12,Aluminum,Biomedical,CUST8657,2637.5,456.91,EU
2024-05-23,Aluminum,Aerospace,CUST2412,1102.17,610.21,US West
2020-02-05,Zirconium,Automotive,CUST8842,1088.14,1096.56,US West
2020-06-11,Zirconium,Automotive,CUST2208,1336.26,603.39,US West
2023-11-07,Zirconium,Biomedical,CUST8372,780.23,1231.75,India North
2023-01-11,Aluminum,Biomedical,CUST3102,499.68,1762.69,EU
2022-12-11,Aluminum,Biomedical,CUST3981,325.01,2185.23,US West
2023-01-15,Titanium,Automotive,CUST1907,660.2,1620.3,US West
2022-01-17,Titanium,Biomedical,CUST5982,561.78,1770.54,India North
2019-11-09,Titanium,Automotive,CUST4694,1933.45,424.94,US West
2024-02-03,Aluminum,Automotive,CUST5105,901.33,1093.61,India North
2020-08-16,Aluminum,Biomedical,CUST3050,517.93,1914.63,EU
2021-12-17,Zirconium,Biomedical,CUST2530,473.65,1662.23,US West
2019-09-01,Aluminum,Aerospace,CUST3526,987.87,1434.44,US West
2021-03-24,Aluminum,Biomedical,CUST6531,829.99,983.19,US West
2023-12-28,Aluminum,Aerospace,CUST2330,1351.31,505.17,India North
2021-10-17,Aluminum,Biomedical,CUST4453,911.89,958.66,EU
2019-08-22,Aluminum,Automotive,CUST1496,866.37,1074.19,US West
2019-12-25,Aluminum,Biomedical,CUST5949,772.03,1109.8,EU
2024-03-02,Titanium,Biomedical,CUST5873,572.51,1682.77,EU
2020-01-19,Titanium,Biomedical,CUST3589,2777.67,427.48,India North
2022-08-03,Zirconium,Automotive,CUST4342,883.62,1280.68,EU
2022-07-30,Aluminum,Aerospace,CUST6231,1298.19,440.94,EU
2022-04-28,Zirconium,Automotive,CUST7070,726.62,1410.97,India North
2019-01-29,Aluminum,Aerospace,CUST4960,863.85,1971.14,EU
2022-09-16,Titanium,Automotive,CUST5061,2194.33,385.23,EU
2020-12-04,Titanium,Aerospace,CUST7293,884.93,1565.82,EU
2020-12-13,Aluminum,Automotive,CUST3616,844.16,1162.2,India North
2022-07-17,Zirconium,Biomedical,CUST6123,556.27,1626.17,US West
2019-12-08,Titanium,Automotive,CUST8648,816.68,1241.4,US West
2022-12-15,Zirconium,Automotive,CUST2475,1761.58,469.31,India North
2021-06-17,Aluminum,Automotive,CUST4524,767.09,1412.44,India North
2021-05-17,Zirconium,Aerospace,CUST5609,1026.73,1861.64,India North
2024-02-21,Aluminum,Biomedical,CUST8710,418.32,1942.87,US West
2019-06-19,Aluminum,Aerospace,CUST8060,1059.34,1396.28,India North
2022-02-11,Zirconium,Biomedical,CUST7606,629.27,1550.8,EU
2021-05-09,Titanium,Automotive,CUST4189,1473.7,597.85,India North
2020-10-23,Aluminum,Automotive,CUST7329,611.64,1592.3,India North
2021-07-18,Zirconium,Biomedical,CUST2946,1209.08,746.46,EU
2021-06-03,Titanium,Automotive,CUST6555,712.64,1432.48,EU
2019-04-07,Zirconium,Aerospace,CUST9341,1012.06,941.36,India North
2021-05-08,Aluminum,Aerospace,CUST1637,924.14,1849.3,India North
2023-08-21,Aluminum,Automotive,CUST9508,735.85,1641.52,EU
2019-05-16,Titanium,Biomedical,CUST3290,1066.52,925.3,US West
2021-05-12,Aluminum,Automotive,CUST7438,571.25,1888.8,India North
2023-10-20,Aluminum,Automotive,CUST6511,524.22,2163.87,US West
2022-05-11,Aluminum,Biomedical,CUST5911,1812.34,609.08,EU
2023-08-28,Titanium,Automotive,CUST2795,967.0,945.85,EU
2021-05-11,Aluminum,Automotive,CUST1436,561.06,2095.21,US West
2020-11-09,Zirconium,Automotive,CUST4728,985.27,1025.4,US West
2023-12-23,Titanium,Biomedical,CUST3793,515.72,1747.56,EU
2022-08-05,Aluminum,Biomedical,CUST7229,720.29,1472.43,US West
2023-10-30,Aluminum,Aerospace,CUST2800,1001.53,1513.13,India North
2024-01-10,Titanium,Automotive,CUST7861,809.32,1374.4,EU
2023-11-04,Zirconium,Biomedical,CUST7723,1460.78,748.93,India North
2022-01-21,Aluminum,Automotive,CUST2020,2114.75,505.04,US West
2023-06-18,Titanium,Biomedical,CUST6325,340.16,1883.99,India North
2024-02-01,Zirconium,Biomedical,CUST6140,908.54,1171.0,EU
2023-06-26,Zirconium,Biomedical,CUST9950,3551.75,420.68,EU
2021-11-01,Aluminum,Biomedical,CUST5331,600.01,1488.15,US West
2019-07-08,Zirconium,Aerospace,CUST5571,923.06,1449.51,India North
2022-07-07,Zirconium,Aerospace,CUST5735,889.84,1448.18,EU
2022-03-27,Titanium,Biomedical,CUST9011,1401.42,770.73,US West
2020-02-13,Zirconium,Automotive,CUST5480,1527.36,666.95,US West
2021-06-17,Titanium,Biomedical,CUST9899,690.75,1540.57,US West
2021-07-26,Zirconium,Automotive,CUST5758,1664.74,512.81,India North
2023-02-07,Zirconium,Biomedical,CUST6674,1185.65,929.73,India North
2019-07-02,Aluminum,Automotive,CUST8849,947.64,1205.37,US West
2021-08-19,Titanium,Biomedical,CUST5450,405.2,2069.13,EU
2019-12-22,Titanium,Biomedical,CUST4920,1157.22,911.39,US West
2022-08-10,Titanium,Biomedical,CUST4697,436.22,2071.99,US West
2019-06-16,Titanium,Aerospace,CUST7771,893.43,804.64,India North
2021-04-27,Aluminum,Automotive,CUST3252,638.54,1874.57,India North
2019-07-25,Aluminum,Aerospace,CUST8793,1099.42,359.85,EU
2021-07-15,Aluminum,Aerospace,CUST6262,1094.71,946.96,EU
2024-05-15,Aluminum,Aerospace,CUST4804,906.81,1543.08,India North
2020-08-22,Aluminum,Biomedical,CUST3868,502.82,1928.37,India North
2023-02-03,Titanium,Aerospace,CUST9116,760.34,839.5,EU
2019-09-20,Aluminum,Automotive,CUST1151,2450.46,371.54,India North
2021-12-24,Aluminum,Biomedical,CUST6489,746.22,1380.1,India North
2023-08-17,Zirconium,Biomedical,CUST9590,615.22,1712.12,US West
2019-08-31,Titanium,Biomedical,CUST5470,560.72,1406.98,EU
2022-06-25,Titanium,Automotive,CUST8518,1864.99,497.34,India North
2019-09-16,Zirconium,Biomedical,CUST1230,686.25,1144.77,India North
2019-02-27,Zirconium,Automotive,CUST4164,699.78,1682.8,US West
2021-08-31,Aluminum,Biomedical,CUST8007,665.2,1540.98,EU
2020-09-14,Zirconium,Aerospace,CUST2562,809.12,1550.09,EU
2022-02-05,Titanium,Automotive,CUST5064,693.38,1529.27,EU
2023-10-17,Zirconium,Automotive,CUST8319,675.57,1638.54,India North
2022-02-06,Zirconium,Automotive,CUST1187,819.03,1045.68,EU
2020-11-06,Aluminum,Automotive,CUST4871,1359.76,726.88,US West
2023-01-24,Aluminum,Aerospace,CUST6026,817.54,979.71,EU
2023-12-03,Zirconium,Biomedical,CUST6095,712.46,1302.62,US West
2023-06-22,Titanium,Biomedical,CUST7021,1952.16,655.94,EU
2021-08-20,Titanium,Aerospace,CUST8834,976.37,1156.69,India North
2019-08-11,Zirconium,Biomedical,CUST7121,529.4,1515.56,US West
2020-08-06,Aluminum,Biomedical,CUST9806,589.24,1419.73,EU
2020-06-23,Aluminum,Aerospace,CUST2341,775.81,1271.54,India North
2021-10-16,Zirconium,Biomedical,CUST6927,1026.31,1028.87,US West
2023-01-06,Aluminum,Aerospace,CUST9972,1072.92,505.21,India North
2024-03-26,Aluminum,Aerospace,CUST9792,888.71,1962.36,US West
2022-11-16,Titanium,Automotive,CUST8239,852.68,1247.24,US West
2021-11-06,Aluminum,Aerospace,CUST9008,793.62,1056.62,US West
2021-03-25,Aluminum,Automotive,CUST8429,623.3,1393.96,India North
2023-04-14,Aluminum,Automotive,CUST1945,604.39,1663.89,EU
2019-08-16,Zirconium,Biomedical,CUST1356,956.19,1023.21,EU
2022-10-24,Zirconium,Aerospace,CUST4570,962.43,1681.18,US West
2021-03-28,Titanium,Aerospace,CUST6644,1253.99,548.79,EU
2019-05-19,Titanium,Biomedical,CUST2130,1530.96,741.68,India North
2022-04-02,Titanium,Automotive,CUST3948,1424.38,618.78,EU
2023-09-22,Titanium,Biomedical,CUST7887,2465.59,405.54,US West
2019-03-10,Zirconium,Automotive,CUST7154,991.26,1084.87,EU
2020-04-12,Aluminum,Biomedical,CUST3178,732.54,1305.96,US West
2019-12-16,Zirconium,Aerospace,CUST9802,782.78,1865.35,India North
2022-11-24,Aluminum,Aerospace,CUST4648,1026.99,932.77,US West
2020-01-08,Titanium,Aerospace,CUST8585,836.69,1414.77,EU
2019-06-25,Aluminum,Biomedical,CUST9715,1375.27,722.17,EU
2019-10-16,Titanium,Aerospace,CUST6671,838.58,2056.62,EU
2021-09-04,Zirconium,Aerospace,CUST2848,1029.69,1076.56,US West
2021-04-07,Aluminum,Automotive,CUST1256,683.88,1283.1,US West
2020-02-27,Titanium,Aerospace,CUST1550,905.52,1284.3,India North
2022-06-14,Aluminum,Biomedical,CUST1797,2807.7,406.42,US West
2019-03-07,Aluminum,Aerospace,CUST8191,1064.23,1306.73,EU
2022-10-19,Aluminum,Aerospace,CUST3295,1071.84,1034.5,India North
2021-03-30,Zirconium,Aerospace,CUST6224,902.9,1762.08,US West
2020-10-18,Aluminum,Biomedical,CUST4881,501.72,1686.83,EU
2021-11-02,Titanium,Biomedical,CUST4621,701.49,1219.21,US West
2023-10-24,Zirconium,Automotive,CUST3869,951.3,961.97,India North
2021-10-12,Aluminum,Automotive,CUST9120,1666.88,605.73,US West
2019-10-06,Zirconium,Biomedical,CUST7244,796.14,1088.22,US West
2019-05-13,Aluminum,Automotive,CUST7821,2151.65,481.4,US West
2020-09-07,Titanium,Automotive,CUST4012,845.5,1252.57,EU
2022-08-05,Aluminum,Automotive,CUST4692,693.47,1963.4,India North
2019-03-24,Aluminum,Aerospace,CUST1944,1160.59,884.53,EU
2022-08-14,Zirconium,Automotive,CUST9683,503.27,1815.21,US West
2022-08-17,Zirconium,Aerospace,CUST4331,944.5,949.98,EU
2021-04-27,Aluminum,Aerospace,CUST7079,1078.92,888.89,EU
2019-03-10,Aluminum,Biomedical,CUST1844,1681.48,617.71,India North
2023-08-16,Zirconium,Biomedical,CUST1647,571.88,1677.2,US West
2021-04-28,Titanium,Aerospace,CUST4555,1001.86,2095.1,US West
2022-04-09,Titanium,Automotive,CUST1251,1012.68,1202.91,EU
2019-10-04,Titanium,Biomedical,CUST8846,1316.71,952.9,India North
2020-05-06,Titanium,Biomedical,CUST4350,371.17,2174.08,US West
2021-09-16,Titanium,Biomedical,CUST5637,500.56,2084.86,EU
2023-05-02,Zirconium,Biomedical,CUST6886,415.26,2005.87,US West
2020-03-03,Zirconium,Automotive,CUST9147,933.91,1076.96,US West
2019-09-15,Titanium,Biomedical,CUST6246,665.32,1462.0,EU
2021-03-03,Titanium,Automotive,CUST7781,675.09,1663.14,EU
2020-04-01,Aluminum,Aerospace,CUST3390,1227.05,846.83,US West
2022-06-10,Zirconium,Biomedical,CUST7841,597.02,1786.72,US West
2024-02-16,Titanium,Aerospace,CUST4768,1081.64,947.37,EU
2020-09-25,Aluminum,Aerospace,CUST6530,808.29,1240.36,EU
2020-04-04,Zirconium,Biomedical,CUST9037,1744.12,716.99,US West
2023-08-02,Titanium,Biomedical,CUST3773,474.06,2129.03,EU
2020-12-31,Aluminum,Biomedical,CUST4015,889.39,1110.44,EU
2019-03-26,Aluminum,Biomedical,CUST9584,830.65,1006.99,India North
2022-02-22,Titanium,Biomedical,CUST1104,578.32,1356.73,India North
2022-05-23,Titanium,Biomedical,CUST2113,616.43,1355.42,India North
2021-11-09,Titanium,Aerospace,CUST9285,930.49,1267.74,India North
2021-03-18,Zirconium,Aerospace,CUST8916,1316.75,662.84,US West
2019-09-15,Zirconium,Aerospace,CUST9719,1078.61,1093.32,India North
2020-07-12,Zirconium,Aerospace,CUST9673,910.46,2031.61,India North
2021-05-09,Zirconium,Biomedical,CUST1280,1025.37,1031.84,EU
2020-09-09,Aluminum,Biomedical,CUST3937,417.38,2126.02,EU
2021-03-25,Titanium,Biomedical,CUST4948,1667.91,668.56,India North
2022-11-24,Aluminum,Biomedical,CUST6807,1092.21,851.28,EU
2020-06-23,Zirconium,Aerospace,CUST7652,744.1,1932.51,EU
2020-10-24,Aluminum,Aerospace,CUST4700,1283.04,408.99,US West
2022-07-07,Aluminum,Aerospace,CUST1519,1064.75,719.77,US West
2023-06-28,Zirconium,Automotive,CUST8798,1256.87,778.94,EU
2022-05-21,Aluminum,Aerospace,CUST3807,1544.95,360.68,US West
2019-05-19,Zirconium,Automotive,CUST6427,813.87,1144.25,US West
2023-02-14,Titanium,Biomedical,CUST4764,555.88,1600.86,India North
2022-12-29,Aluminum,Biomedical,CUST5441,601.87,1648.88,EU
2023-10-26,Titanium,Biomedical,CUST9897,3853.21,350.1,EU
2021-09-08,Aluminum,Aerospace,CUST6152,833.66,2114.75,India North
2024-01-17,Titanium,Biomedical,CUST7525,2266.21,522.58,India North
2019-04-21,Zirconium,Aerospace,CUST4939,857.45,1716.74,US West
2021-02-27,Zirconium,Biomedical,CUST6435,678.97,1405.54,US West
2023-01-14,Aluminum,Aerospace,CUST2284,969.04,2099.41,US West
2021-07-09,Aluminum,Automotive,CUST2600,744.26,1231.23,India North
2023-08-27,Titanium,Aerospace,CUST7499,803.41,2075.77,EU
2020-04-19,Zirconium,Aerospace,CUST5478,794.82,1620.86,US West
2022-06-07,Zirconium,Automotive,CUST6829,672.46,1815.03,India North
2022-01-26,Zirconium,Automotive,CUST7227,563.28,2092.68,India North
2024-02-07,Aluminum,Automotive,CUST2204,1773.07,468.99,India North
2019-04-23,Zirconium,Aerospace,CUST3527,1005.77,959.42,EU
2022-05-29,Zirconium,Automotive,CUST2745,858.68,1343.21,EU
2022-03-26,Titanium,Automotive,CUST6896,1424.81,842.8,EU
2021-06-08,Zirconium,Aerospace,CUST2430,797.49,2013.99,India North
2022-01-30,Zirconium,Automotive,CUST9395,615.71,1997.06,US West
2022-07-07,Titanium,Aerospace,CUST6798,965.47,1060.31,India North
2022-01-21,Titanium,Biomedical,CUST6315,2267.25,576.78,US West
2020-01-09,Zirconium,Aerospace,CUST7779,939.95,2066.68,EU
2021-01-20,Titanium,Biomedical,CUST4977,934.08,1029.27,US West
2023-10-10,Aluminum,Aerospace,CUST7237,1330.44,384.93,US West
2021-10-11,Titanium,Automotive,CUST5397,613.46,1626.43,EU
2019-05-11,Titanium,Aerospace,CUST8121,1119.41,969.26,India North
2023-11-14,Zirconium,Automotive,CUST2260,740.93,1652.28,EU
2023-10-09,Zirconium,Aerospace,CUST9123,930.66,1261.17,US West
2021-05-15,Aluminum,Aerospace,CUST2752,1032.88,1182.99,EU
2021-03-26,Zirconium,Aerospace,CUST6443,1086.9,718.85,EU
2020-04-10,Aluminum,Automotive,CUST8212,709.91,1522.04,EU
2023-06-23,Zirconium,Biomedical,CUST3230,1420.61,809.79,US West
2019-07-07,Zirconium,Biomedical,CUST4290,977.75,955.36,US West
2023-12-01,Zirconium,Aerospace,CUST6228,1123.03,798.06,EU
2019-09-03,Aluminum,Biomedical,CUST9044,1771.32,589.96,US West
2022-05-07,Titanium,Automotive,CUST5592,1042.69,1189.44,EU
2020-07-13,Zirconium,Automotive,CUST4273,720.0,1521.57,India North
2023-03-30,Aluminum,Aerospace,CUST1440,828.01,1849.83,US West
2022-07-07,Zirconium,Biomedical,CUST8183,1173.65,868.25,India North
2024-01-15,Zirconium,Biomedical,CUST7703,1595.46,620.13,India North
2021-11-28,Zirconium,Aerospace,CUST5961,818.16,1315.49,US West
2020-03-10,Zirconium,Biomedical,CUST7932,663.32,1577.85,India North
2023-05-09,Zirconium,Aerospace,CUST8851,928.5,971.91,EU
2020-08-10,Zirconium,Biomedical,CUST7853,1105.99,887.02,US West
2023-06-04,Titanium,Automotive,CUST9796,1754.17,497.61,US West
2019-04-16,Aluminum,Aerospace,CUST5067,974.21,1123.24,India North
2022-04-02,Aluminum,Automotive,CUST1725,1735.55,513.03,India North
2022-10-24,Aluminum,Biomedical,CUST7547,490.55,1915.69,US West
2023-10-31,Zirconium,Automotive,CUST1172,695.93,1867.54,India North
2019-01-25,Zirconium,Aerospace,CUST9499,978.86,1097.6,US West
2022-03-01,Aluminum,Biomedical,CUST4621,583.07,1365.36,US West
2019-07-22,Zirconium,Automotive,CUST9199,837.29,1345.9,EU
2022-01-14,Zirconium,Aerospace,CUST2712,817.21,2019.15,EU
2024-03-02,Zirconium,Aerospace,CUST3321,793.79,1970.08,India North
2020-04-21,Zirconium,Automotive,CUST4389,789.7,1265.85,EU
2022-12-26,Zirconium,Automotive,CUST2599,693.88,1916.09,EU
2024-03-10,Aluminum,Biomedical,CUST6225,1826.49,607.08,EU
2021-05-08,Zirconium,Aerospace,CUST2885,983.5,816.97,US West
2021-11-26,Zirconium,Biomedical,CUST3692,1051.4,1000.01,India North
2024-03-07,Titanium,Biomedical,CUST3623,1395.99,840.0,India North
2023-06-18,Aluminum,Automotive,CUST4798,883.05,1030.52,EU
2019-08-13,Zirconium,Biomedical,CUST4053,779.83,1377.24,India North
2019-05-02,Aluminum,Automotive,CUST1478,573.18,1691.97,EU
2021-03-03,Aluminum,Aerospace,CUST8037,1125.11,737.87,EU
2020-09-26,Titanium,Biomedical,CUST4371,927.91,1143.14,India North
2024-01-31,Aluminum,Aerospace,CUST2667,1050.0,687.32,US West
2019-04-14,Aluminum,Aerospace,CUST6340,739.42,1847.9,EU
2023-03-30,Zirconium,Aerospace,CUST9019,833.5,1637.0,EU
2019-11-09,Aluminum,Automotive,CUST7367,762.51,1675.48,US West
2021-08-07,Zirconium,Biomedical,CUST6700,979.34,1065.01,India North
2020-06-08,Zirconium,Biomedical,CUST5873,349.16,2155.63,India North
2023-06-22,Aluminum,Aerospace,CUST3194,1226.66,924.61,US West
2023-01-22,Titanium,Aerospace,CUST2916,872.93,1351.79,EU
2023-07-19,Zirconium,Biomedical,CUST9369,477.12,1910.34,India North
2021-04-13,Zirconium,Biomedical,CUST7286,493.96,1934.13,India North
2021-05-26,Titanium,Automotive,CUST9804,1729.87,557.91,US West
2020-11-03,Aluminum,Aerospace,CUST3733,1064.46,723.06,US West
2019-03-24,Zirconium,Aerospace,CUST6154,1300.71,494.75,India North
2019-12-25,Zirconium,Biomedical,CUST6882,1750.51,650.91,India North
2019-07-20,Zirconium,Aerospace,CUST7290,838.28,1930.54,India North
2021-12-27,Aluminum,Biomedical,CUST7703,558.94,1885.96,EU
2019-07-23,Zirconium,Automotive,CUST8272,853.31,1125.61,US West
2019-04-19,Titanium,Aerospace,CUST1505,845.88,1284.55,US West
2020-01-29,Titanium,Automotive,CUST5503,839.69,1332.96,India North
2022-05-19,Aluminum,Automotive,CUST8492,797.86,1425.53,India North
2024-04-22,Aluminum,Automotive,CUST9369,677.53,1794.45,US West
2024-01-20,Aluminum,Aerospace,CUST9898,867.17,1107.48,EU
2023-09-22,Zirconium,Biomedical,CUST8231,472.68,1971.18,India North
2024-03-09,Titanium,Automotive,CUST5055,799.52,1045.49,India North
2022-04-01,Titanium,Automotive,CUST6711,769.65,1339.51,EU
2023-05-04,Titanium,Automotive,CUST4882,646.32,1365.92,India North
2024-06-01,Aluminum,Biomedical,CUST6744,377.62,2105.86,US West
2021-03-03,Aluminum,Biomedical,CUST8015,3832.32,365.0,US West
2024-04-23,Aluminum,Aerospace,CUST4390,1229.58,367.12,India North
2023-11-13,Titanium,Biomedical,CUST9720,2145.59,391.75,EU
2022-02-15,Aluminum,Biomedical,CUST6302,588.94,1620.82,India North
