Date,Alloy,Type,Grade,Supplier,Sector,Application,BuyerID,Quantity_kg,UnitPrice_INR,BaseCost_INR,Margin_INR_per_kg,TotalMargin,Region,Month,WeekNum,IsHoliday,IndustryCycle
2020-07-13,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST5673,428.66,2068.55,1135.75,932.800048828125,399854.07234667987,"US West",Jul-20,29,0,"Peak"
2020-07-13,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST4181,1012.86,1055.91,813.92,241.99005126953125,245102.03978408128,EU,Jul-20,29,0,"Peak"
2020-07-13,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST7240,791.51,1093.51,1135.75,-42.239990234375,-33433.37508291006,EU,Jul-20,29,0,"Peak"
2020-07-13,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST4273,720,1521.57,813.92,707.6499633789062,509507.9736328125,"India North",Jul-20,29,0,"Peak"
2020-07-13,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST1822,967.27,990.97,958.97,32,30952.640625,EU,Jul-20,29,0,"Peak"
2020-07-14,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3240,1316.05,769.65,958.97,-189.3199462890625,-249154.5245578587,"US West",Jul-20,29,0,"Stable"
2020-07-15,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST9327,677.25,1808.31,1135.75,672.56005859375,455491.2996826172,"India North",Jul-20,29,0,"Peak"
2020-07-17,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST9943,1566.63,672.42,1135.75,-463.33001708984375,-725866.7069358155,"US West",Jul-20,29,0,"Peak"
2020-07-21,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST7438,587.4,1931.6,813.92,1117.6799926757812,656525.2549848631,"India North",Jul-20,30,0,"Peak"
2020-07-21,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST9114,841.49,1890.6,958.97,931.6300048828125,783957.3237108886,EU,Jul-20,30,0,"Peak"
2020-07-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4339,406.4,2033.91,958.97,1074.9400634765625,436855.6352359615,"India North",Jul-20,30,0,"Lean"
2020-07-28,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST4310,1483.42,378.43,1135.75,-757.3200073242188,-1123423.678545557,"India North",Jul-20,31,0,"Peak"
2020-07-29,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST3863,539.36,1763.85,813.92,949.9299926757812,512354.22693461925,"US West",Jul-20,31,0,"Lean"
2020-07-30,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST8619,672.81,1330.19,1135.75,194.43994140625,130821.13650283217,"India North",Jul-20,31,0,"Peak"
2020-08-02,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST5641,1624.69,554.5,813.92,-259.41998291015625,-421477.03683391213,"India North",Aug-20,31,0,"Stable"
2020-08-02,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST1301,1184.29,535.43,958.97,-423.53997802734375,-501594.1771225333,"US West",Aug-20,31,0,"Stable"
2020-08-03,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST5280,813.89,1364.69,813.92,550.7699584960938,448266.16958830506,"India North",Aug-20,32,0,"Lean"
2020-08-04,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST3409,909.93,1014.51,813.92,200.59002685546875,182522.88166743144,"US West",Aug-20,32,0,"Stable"
2020-08-04,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST1351,697.03,1809.07,813.92,995.1499633789062,693649.4081287831,EU,Aug-20,32,0,"Stable"
2020-08-04,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST1118,1332.05,841.26,813.92,27.34002685546875,36418.2841077894,"India North",Aug-20,32,0,"Stable"
2020-08-06,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST9806,589.24,1419.73,958.97,460.760009765625,271498.2236546874,EU,Aug-20,32,1,"Stable"
2020-08-10,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST7853,1105.99,887.02,813.92,73.10003662109375,80847.90878869593,"US West",Aug-20,33,0,"Peak"
2020-08-14,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST9474,1108.97,946.33,813.92,132.4100341796875,146838.75172504783,"US West",Aug-20,33,0,"Stable"
2020-08-15,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2483,833.52,1234.07,813.92,420.14996337890625,350203.4056816399,"US West",Aug-20,33,1,"Lean"
2020-08-16,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST5472,455.8,1832.24,958.97,873.27001953125,398036.46424230933,"US West",Aug-20,33,0,"Peak"
2020-08-16,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3050,517.93,1914.63,958.97,955.6600341796875,494964.9945032224,EU,Aug-20,33,0,"Peak"
2020-08-17,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST8257,653.28,2115.54,958.97,1156.570068359375,755564.1281417012,EU,Aug-20,34,0,"Peak"
2020-08-17,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST3513,571.96,1592.03,813.92,778.1100463867188,445047.83922849223,"India North",Aug-20,34,0,"Peak"
2020-08-18,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST3348,742.45,2055.94,958.97,1096.969970703125,814445.3681392819,"India North",Aug-20,34,0,"Peak"
2020-08-18,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST6878,538.59,1861.93,958.97,902.9600830078125,486325.295356594,"US West",Aug-20,34,0,"Peak"
2020-08-20,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST5106,796.69,1424.36,958.97,465.3900146484375,370771.57190646976,"US West",Aug-20,34,1,"Peak"
2020-08-22,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3868,502.82,1928.37,958.97,969.4000244140625,487433.72737597674,"India North",Aug-20,34,1,"Lean"
2020-08-23,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST6877,1035.37,935.7,813.92,121.780029296875,126087.38833847642,EU,Aug-20,34,0,"Stable"
2020-08-24,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2631,1458.17,632.84,813.92,-181.0799560546875,-264045.3674778789,"US West",Aug-20,35,0,"Peak"
2020-08-27,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST7411,450.04,1762.72,1135.75,626.969970703125,282161.5709726438,EU,Aug-20,35,0,"Stable"
2020-08-28,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST8840,584.33,1913.67,958.97,954.7000732421875,557859.9101132825,"US West",Aug-20,35,0,"Peak"
2020-08-29,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST1249,610.53,1768.97,1135.75,633.219970703125,386599.80726474524,"India North",Aug-20,35,0,"Stable"
2020-08-30,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST6905,1265.4,543.29,813.92,-270.6300048828125,-342455.2147858888,"US West",Aug-20,35,1,"Peak"
2020-08-30,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST3441,509.63,1816.5,1135.75,680.75,346930.6258239746,"India North",Aug-20,35,1,"Peak"
2020-09-01,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST8800,1006.71,1157,958.97,198.030029296875,199358.8151447028,"US West",Sep-20,36,0,"Peak"
2020-09-01,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST7939,768.76,1698.41,813.92,884.4900512695312,679960.580451563,"India North",Sep-20,36,0,"Peak"
2020-09-02,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST3148,809.3,1951.04,813.92,1137.1200561523438,920271.2475632317,"US West",Sep-20,36,1,"Stable"
2020-09-02,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST1166,900.8,1046.18,958.97,87.2100830078125,78558.84170886129,EU,Sep-20,36,1,"Stable"
2020-09-04,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST2608,871.65,1149.82,958.97,190.8499755859375,166354.38587890565,EU,Sep-20,36,0,"Peak"
2020-09-04,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST8350,1032.23,1079.05,1135.75,-56.699951171875,-58527.38949072361,"US West",Sep-20,36,0,"Peak"
2020-09-05,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST9579,610.7,1730.25,813.92,916.3300170898438,559602.7526224367,"US West",Sep-20,36,0,"Lean"
2020-09-07,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST4012,845.5,1252.57,1135.75,116.8199462890625,98771.26458740234,EU,Sep-20,37,0,"Stable"
2020-09-08,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST5315,1220.64,848.56,813.92,34.6400146484375,42282.98798789084,EU,Sep-20,37,0,"Stable"
2020-09-09,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3937,417.38,2126.02,958.97,1167.050048828125,487103.3550783694,EU,Sep-20,37,0,"Lean"
2020-09-09,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST1841,1797.61,458.29,813.92,-355.6299743652344,-639283.9930092655,"India North",Sep-20,37,0,"Lean"
2020-09-10,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3969,404.99,2055.62,958.97,1096.650146484375,444132.33211523294,EU,Sep-20,37,0,"Peak"
2020-09-11,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST7333,847.84,1123.54,1135.75,-12.2099609375,-10352.093609154224,"US West",Sep-20,37,0,"Stable"
2020-09-11,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST8454,573.46,1987.11,1135.75,851.3599853515625,488220.91590634733,EU,Sep-20,37,0,"Stable"
2020-09-12,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST9026,849.51,1554.97,958.97,596,506307.9658203125,"US West",Sep-20,37,0,"Stable"
2020-09-13,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST2259,1286.61,428.32,1135.75,-707.4299926757812,-910186.4925138429,"US West",Sep-20,37,0,"Lean"
2020-09-14,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST1891,852.62,1086.21,1135.75,-49.5400390625,-42238.82786357403,"US West",Sep-20,38,0,"Lean"
2020-09-14,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST2562,809.12,1550.09,813.92,736.1699829101562,595649.8529776856,EU,Sep-20,38,0,"Lean"
2020-09-14,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST4443,837.96,1492.79,1135.75,357.0400390625,299185.27897793055,EU,Sep-20,38,0,"Lean"
2020-09-19,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST9630,1043.03,994.31,958.97,35.34002685546875,36860.70924641192,"India North",Sep-20,38,0,"Lean"
2020-09-19,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST6289,651.57,1911.79,1135.75,776.0400390625,505644.41393584013,EU,Sep-20,38,0,"Lean"
2020-09-21,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST6565,1281.22,802.86,958.97,-156.1099853515625,-200011.23085859418,"India North",Sep-20,39,1,"Stable"
2020-09-21,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST9115,785.74,1265.72,958.97,306.75,241025.74200439453,"India North",Sep-20,39,1,"Stable"
2020-09-22,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST1022,697.26,1472.81,813.92,658.8900756835938,459417.700605616,EU,Sep-20,39,0,"Peak"
2020-09-23,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4393,1412.06,819.34,958.97,-139.62994384765625,-197165.8666909635,"US West",Sep-20,39,0,"Lean"
2020-09-25,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST3356,667.18,1600.25,1135.75,464.5,309905.1065979004,EU,Sep-20,39,0,"Peak"
2020-09-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST6530,808.29,1240.36,958.97,281.3900146484375,227444.72875729948,EU,Sep-20,39,0,"Peak"
2020-09-26,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST4371,927.91,1143.14,1135.75,7.3900146484375,6857.268293969333,"India North",Sep-20,39,0,"Lean"
2020-09-26,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST6304,1755.76,562.77,1135.75,-572.97998046875,-1006015.3361033201,"India North",Sep-20,39,0,"Lean"
2020-09-30,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST8794,1322.39,378.64,813.92,-435.27996826171875,-575609.8836057857,"India North",Sep-20,40,0,"Stable"
2020-09-30,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST3885,582.18,2098.15,813.92,1284.2299194335938,747652.9650898688,"India North",Sep-20,40,0,"Stable"
2020-09-30,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST5380,890.45,906.7,813.92,92.780029296875,82615.97821997106,"US West",Sep-20,40,0,"Stable"
2020-09-30,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST5295,758.56,1273.22,958.97,314.25,238377.4792327881,"US West",Sep-20,40,0,"Stable"
2020-10-01,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2073,2526,474,813.92,-339.91998291015625,-858637.8768310547,"India North",Oct-20,40,0,"Stable"
2020-10-02,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST5993,1578.57,575,958.97,-383.969970703125,-606123.4560294449,"India North",Oct-20,40,1,"Stable"
2020-10-06,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST7649,579.57,2065.73,813.92,1251.8099975585938,725511.5294535644,"US West",Oct-20,41,0,"Peak"
2020-10-07,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST5617,372.15,1959.7,1135.75,823.949951171875,306632.9692996219,"India North",Oct-20,41,0,"Stable"
2020-10-09,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4560,521.03,1679.28,958.97,720.31005859375,375303.1709319353,EU,Oct-20,41,0,"Lean"
2020-10-10,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST6824,1029.04,1345.45,958.97,386.47998046875,397703.37419843674,"India North",Oct-20,41,1,"Peak"
2020-10-18,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST8793,865.01,1303.76,813.92,489.84002685546875,423716.52641384304,"India North",Oct-20,42,0,"Lean"
2020-10-18,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4881,501.72,1686.83,958.97,727.8599853515625,365181.9127390869,EU,Oct-20,42,0,"Lean"
2020-10-18,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST3851,1282.17,759.29,813.92,-54.6300048828125,-70044.95576132834,EU,Oct-20,42,0,"Lean"
2020-10-19,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4817,449.19,2161.93,958.97,1202.9599609375,540357.5877904296,"India North",Oct-20,43,0,"Lean"
2020-10-19,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST3207,1085.77,777.51,813.92,-36.40997314453125,-39532.85725226998,"US West",Oct-20,43,0,"Lean"
2020-10-19,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST8786,979.94,691.08,1135.75,-444.66998291015625,-435749.9041385986,"India North",Oct-20,43,0,"Lean"
2020-10-19,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST7471,570.14,1451.41,1135.75,315.6600341796875,179970.4165111333,EU,Oct-20,43,0,"Lean"
2020-10-20,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST4962,587.55,1672.48,1135.75,536.72998046875,315355.6934725344,"US West",Oct-20,43,0,"Stable"
2020-10-21,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST2215,1517.91,663.95,813.92,-149.969970703125,-227640.9233559072,"India North",Oct-20,43,0,"Stable"
2020-10-22,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST8258,859.76,1657.52,958.97,698.550048828125,600585.3968022466,"US West",Oct-20,43,0,"Peak"
2020-10-23,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST7329,611.64,1592.3,958.97,633.330078125,387370.01826167107,"India North",Oct-20,43,1,"Peak"
2020-10-24,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST4700,1283.04,408.99,958.97,-549.97998046875,-705646.335624218,"US West",Oct-20,43,0,"Stable"
2020-10-24,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST5634,813.55,1104.84,1135.75,-30.9100341796875,-25146.857929565012,EU,Oct-20,43,0,"Stable"
2020-10-26,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST5602,838.49,1441.19,958.97,482.219970703125,404336.6185256839,"India North",Oct-20,44,1,"Lean"
2020-10-28,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST9132,627.06,1334.84,958.97,375.8699951171875,235693.03822053224,"India North",Oct-20,44,1,"Stable"
2020-10-31,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST5530,983.59,969.77,1135.75,-165.97998046875,-163256.253446728,EU,Oct-20,44,1,"Peak"
2020-11-02,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST4974,475.36,1890.64,813.92,1076.7200317382812,511829.6185148433,EU,Nov-20,45,0,"Stable"
2020-11-03,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST6971,790.94,2062.23,958.97,1103.260009765625,872612.4748175293,"US West",Nov-20,45,0,"Lean"
2020-11-03,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST3733,1064.46,723.06,958.97,-235.90997314453125,-251116.7207981944,"US West",Nov-20,45,0,"Lean"
2020-11-04,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST5940,867.83,1154.71,958.97,195.739990234375,169869.0390702635,"US West",Nov-20,45,0,"Stable"
2020-11-06,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST1035,1302.45,769.95,1135.75,-365.79998779296875,-476436.1762396246,"India North",Nov-20,45,0,"Peak"
2020-11-06,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST4871,1359.76,726.88,958.97,-232.0899658203125,-315586.6541903317,"US West",Nov-20,45,0,"Peak"
2020-11-07,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST1202,557.13,1750.73,813.92,936.8099975585938,521924.9585140869,EU,Nov-20,45,0,"Peak"
2020-11-08,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST6914,657.76,2067.77,958.97,1108.800048828125,729324.330945313,EU,Nov-20,45,0,"Peak"
2020-11-09,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST4728,985.27,1025.4,813.92,211.48004150390625,208364.94462302327,"US West",Nov-20,46,0,"Lean"
2020-11-10,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST5501,774.3,1356.77,958.97,397.800048828125,308016.57295165956,EU,Nov-20,46,0,"Peak"
2020-11-12,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3024,463.46,1972.3,958.97,1013.330078125,469637.94934898615,"India North",Nov-20,46,0,"Stable"
2020-11-14,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST3076,718.65,1635.42,1135.75,499.6700439453125,359087.8892802745,"India North",Nov-20,46,1,"Lean"
2020-11-15,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST9071,1013.49,1168.61,1135.75,32.8599853515625,33303.266233056784,"India North",Nov-20,46,1,"Stable"
2020-11-15,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST4768,649.33,1625.08,1135.75,489.3299560546875,317736.6287275627,"India North",Nov-20,46,1,"Stable"
2020-11-16,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST8780,1311.73,866.97,1135.75,-268.780029296875,-352566.8225799799,"India North",Nov-20,47,0,"Lean"
2020-11-16,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST6942,518.41,2173.84,813.92,1359.9201049804688,704996.1451016329,"India North",Nov-20,47,0,"Lean"
2020-11-17,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST9037,559.27,1877.38,1135.75,741.6300048828125,414771.4273157716,"US West",Nov-20,47,1,"Stable"
2020-11-18,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST2759,588.06,1575.04,1135.75,439.2900390625,258328.8992986083,"US West",Nov-20,47,0,"Lean"
2020-11-18,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST4122,1090.4,796.23,813.92,-17.69000244140625,-19289.1790939942,EU,Nov-20,47,0,"Lean"
2020-11-20,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST9779,1401.54,777.24,813.92,-36.67999267578125,-51408.47836762667,"India North",Nov-20,47,0,"Peak"
2020-11-20,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST8126,1486.87,626.67,958.97,-332.29998779296875,-494086.8812271729,"US West",Nov-20,47,0,"Peak"
2020-11-23,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST2449,526.31,1699.14,1135.75,563.3900146484375,296517.79723415524,EU,Nov-20,48,0,"Stable"
2020-11-27,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST9148,1723.14,690.48,1135.75,-445.27001953125,-767262.5879775882,"India North",Nov-20,48,0,"Stable"
2020-11-28,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST8289,1377.7,819.94,958.97,-139.02996826171875,-191541.58048559725,EU,Nov-20,48,0,"Stable"
2020-11-30,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST9099,1001.45,1602.6,958.97,643.6300048828125,644563.2762467042,"India North",Nov-20,49,0,"Peak"
2020-11-30,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST2228,926.6,1205.31,1135.75,69.56005859375,64454.34859472513,"India North",Nov-20,49,0,"Peak"
2020-12-02,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST8531,569.1,2034.63,813.92,1220.7100219726562,694706.0437021479,EU,Dec-20,49,0,"Lean"
2020-12-02,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST7285,601.54,1752.54,1135.75,616.7900390625,371023.86654514074,"India North",Dec-20,49,0,"Lean"
2020-12-04,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST7293,884.93,1565.82,1135.75,430.0699462890625,380581.7944196537,EU,Dec-20,49,0,"Stable"
2020-12-08,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST9423,649.94,1372.76,958.97,413.7900390625,268938.69899851084,"India North",Dec-20,50,0,"Peak"
2020-12-08,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST7936,773.55,1344.42,1135.75,208.6700439453125,161416.70994665474,"India North",Dec-20,50,0,"Peak"
2020-12-09,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2041,1787.23,611.98,813.92,-201.94000244140625,-360913.2266192138,"India North",Dec-20,50,0,"Peak"
2020-12-13,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST3616,844.16,1162.2,958.97,203.22998046875,171558.6148546636,"India North",Dec-20,50,0,"Peak"
2020-12-15,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2702,613.03,1550.18,813.92,736.2600708007812,451349.5327731222,"India North",Dec-20,51,0,"Lean"
2020-12-16,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST2382,820.54,550.1,958.97,-408.8699951171875,-335494.1768094972,EU,Dec-20,51,0,"Stable"
2020-12-21,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST6924,1025.05,961.67,958.97,2.70001220703125,2767.6476446539164,EU,Dec-20,52,0,"Lean"
2020-12-21,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST8699,644.4,1321.51,813.92,507.59002685546875,327091.0256979987,"US West",Dec-20,52,0,"Lean"
2020-12-21,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST4598,1987.47,547.93,813.92,-265.989990234375,-528647.1180984378,"US West",Dec-20,52,0,"Lean"
2020-12-23,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST8381,508.12,1650.61,958.97,691.6400146484375,351436.12086601555,"India North",Dec-20,52,0,"Lean"
